Geneid	/data/users/egraf/RNAseq/5_samtools_sort_2/HER21_sorted.bam	/data/users/egraf/RNAseq/5_samtools_sort_2/HER22_sorted.bam	/data/users/egraf/RNAseq/5_samtools_sort_2/HER23_sorted.bam	/data/users/egraf/RNAseq/5_samtools_sort_2/NonTNBC1_sorted.bam	/data/users/egraf/RNAseq/5_samtools_sort_2/NonTNBC2_sorted.bam	/data/users/egraf/RNAseq/5_samtools_sort_2/NonTNBC3_sorted.bam	/data/users/egraf/RNAseq/5_samtools_sort_2/Normal1_sorted.bam	/data/users/egraf/RNAseq/5_samtools_sort_2/Normal2_sorted.bam	/data/users/egraf/RNAseq/5_samtools_sort_2/Normal3_sorted.bam	/data/users/egraf/RNAseq/5_samtools_sort_2/TNBC1_sorted.bam	/data/users/egraf/RNAseq/5_samtools_sort_2/TNBC2_sorted.bam	/data/users/egraf/RNAseq/5_samtools_sort_2/TNBC3_sorted.bam
ENSG00000242653	0	0	0	1	0	0	0	0	0	0	0	1
ENSG00000206947	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221325	6	3	3	0	1	1	0	0	0	0	0	0
ENSG00000222869	1	2	2	0	2	0	0	0	0	1	1	0
ENSG00000200113	2	3	7	0	0	0	0	0	0	4	0	0
ENSG00000201566	2	1	4	2	0	2	0	0	0	4	6	0
ENSG00000264069	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252983	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223258	0	0	0	0	1	0	0	0	0	1	1	0
ENSG00000206838	388	231	229	216	98	101	2	1	1	30	46	32
ENSG00000201772	203	212	127	105	67	54	5	8	5	46	83	56
ENSG00000200656	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000277184	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222154	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242650	0	0	0	0	0	1	0	0	0	8	1	1
ENSG00000222355	1	0	0	0	0	0	0	0	0	0	1	0
ENSG00000199629	0	0	0	0	1	0	0	0	0	3	0	0
ENSG00000206603	2	36	7	6	2	0	1	0	2	9	4	5
ENSG00000200471	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000223330	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000202296	0	0	0	3	0	1	0	0	0	0	0	0
ENSG00000253028	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207443	0	0	0	0	1	0	0	0	0	3	0	0
ENSG00000199231	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000206634	451	492	261	102	66	73	0	0	3	35	18	14
ENSG00000206785	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200670	0	0	0	0	0	0	0	0	0	0	0	2
ENSG00000222428	0	0	0	2	0	2	0	0	0	3	1	4
ENSG00000201560	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000252126	1	3	0	0	1	0	0	0	0	1	0	1
ENSG00000200786	0	0	0	0	0	2	0	0	0	2	0	3
ENSG00000206818	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200397	7	17	7	0	1	1	1	0	0	5	1	1
ENSG00000278236	9	8	13	6	6	6	2	1	1	9	3	3
ENSG00000206763	2	9	4	2	0	5	1	0	1	2	1	4
ENSG00000222220	0	0	0	1	0	0	0	0	1	4	0	1
ENSG00000201607	1	0	1	0	2	1	0	0	0	0	0	0
ENSG00000239030	0	0	0	0	0	1	0	0	0	1	0	0
ENSG00000199475	0	0	0	0	0	2	0	0	0	6	1	3
ENSG00000266318	5	2	6	2	3	0	0	0	0	0	1	0
ENSG00000266668	12	11	9	1	2	3	0	0	0	4	1	1
ENSG00000202281	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000207045	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207115	0	0	0	1	0	0	0	0	0	4	0	0
ENSG00000277946	0	0	0	3	2	2	0	0	0	4	2	0
ENSG00000252872	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000274409	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000208025	5	11	8	1	1	2	0	0	0	3	2	0
ENSG00000277124	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274709	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207094	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000244318	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000252824	1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000251978	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199224	0	0	0	0	1	0	0	0	0	1	0	0
ENSG00000202377	0	0	0	0	1	0	0	0	0	1	0	0
ENSG00000252023	0	0	1	0	0	1	0	0	0	2	1	0
ENSG00000252704	0	0	0	0	1	0	0	0	0	2	0	0
ENSG00000212628	2	2	1	1	1	2	0	0	0	2	0	0
ENSG00000207090	1	0	1	0	2	1	0	0	0	1	0	0
ENSG00000264425	2	12	1	1	3	2	1	3	7	3	4	9
ENSG00000222346	2	3	1	0	0	1	0	0	0	0	0	0
ENSG00000213167	1	1	0	0	1	0	0	0	0	3	0	0
ENSG00000271739	0	0	0	0	1	0	0	0	0	4	1	1
ENSG00000202225	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000284135	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201465	0	1	0	1	0	0	0	0	0	0	0	0
ENSG00000252820	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199971	0	1	0	0	0	0	0	0	0	2	1	1
ENSG00000222514	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000284028	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206705	0	0	1	0	0	1	0	0	0	1	0	0
ENSG00000252332	0	0	0	0	3	0	0	0	0	0	1	1
ENSG00000199846	0	2	2	0	0	0	0	0	0	0	0	1
ENSG00000199764	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199283	0	0	1	3	2	4	0	0	0	16	6	13
ENSG00000223212	0	0	0	0	0	0	0	0	0	5	0	1
ENSG00000223113	7	12	2	2	2	1	0	0	0	2	1	2
ENSG00000202472	1	1	1	0	0	0	0	0	0	3	1	4
ENSG00000252188	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251728	9	10	14	3	6	3	1	4	2	3	2	4
ENSG00000252523	2	4	3	0	0	0	0	1	1	0	0	3
ENSG00000200673	0	0	0	0	0	0	0	0	0	3	0	1
ENSG00000273444	4	7	3	3	3	2	3	0	0	7	2	3
ENSG00000270577	1	7	2	3	0	1	0	0	0	3	0	2
ENSG00000168303	139	343	191	472	267	284	189	437	398	362	198	172
ENSG00000199273	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248711	3	0	2	2	1	4	0	0	0	4	0	2
ENSG00000203446	11	13	19	14	18	9	1	0	0	23	6	13
ENSG00000227658	7	7	2	2	3	1	0	0	0	0	1	4
ENSG00000105856	997	1520	828	1111	604	672	1113	3928	3604	698	527	389
ENSG00000272072	79	107	77	26	35	35	9	47	17	37	19	15
ENSG00000228341	14	38	9	6	0	2	0	0	0	2	3	0
ENSG00000172209	366	201	124	43	55	57	2	2	1	98	15	20
ENSG00000154415	0	0	0	0	0	2	0	0	22	15	1	1
ENSG00000236580	2	0	1	1	4	2	0	0	0	2	1	0
ENSG00000224595	1	0	1	0	0	0	0	0	0	0	1	0
ENSG00000282859	2	0	2	0	1	0	0	0	0	0	0	0
ENSG00000202334	0	0	0	0	2	1	0	0	0	0	0	0
ENSG00000272230	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000204960	0	1	0	0	5	5	0	1	3	4	2	12
ENSG00000260426	1	0	0	2	2	5	0	0	0	3	3	5
ENSG00000164778	6	13	49	2	0	3	15	12	24	14	2	13
ENSG00000227365	0	0	0	0	1	0	0	0	0	3	1	2
ENSG00000175741	12	42	21	35	22	25	28	58	74	32	14	22
ENSG00000242855	0	0	0	2	2	0	0	0	0	3	3	3
ENSG00000175600	28	59	30	92	72	61	42	61	80	48	97	53
ENSG00000232458	1	12	1	7	4	2	0	0	1	10	4	7
ENSG00000258227	51	122	108	196	25	36	2	2	3	95	111	212
ENSG00000257138	8	0	0	0	1	3	0	0	0	4	1	0
ENSG00000207214	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279419	0	1	1	2	1	2	7	2	9	3	3	5
ENSG00000170775	17	42	11	49	6	11	106	205	291	13	26	61
ENSG00000275356	0	1	0	2	1	0	1	0	0	1	0	2
ENSG00000231087	3	2	1	3	0	0	0	0	0	1	0	0
ENSG00000201885	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000201959	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225726	24	34	10	6	5	5	2	1	1	8	3	4
ENSG00000186704	1	6	3	1	5	1	1	4	9	9	0	6
ENSG00000242435	0	0	1	0	1	0	0	2	0	2	0	1
ENSG00000241350	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000233448	3	5	3	5	0	0	0	0	0	9	3	1
ENSG00000272968	0	0	1	3	0	1	0	7	2	0	1	0
ENSG00000270822	5	4	5	12	4	7	0	0	1	3	1	2
ENSG00000288620	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000288633	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000168090	390	471	799	1346	574	664	752	1064	952	658	574	680
ENSG00000207547	3	4	7	3	3	5	2	5	2	3	3	2
ENSG00000207757	0	1	0	0	1	1	0	2	0	0	3	0
ENSG00000208036	1	0	0	1	0	0	0	0	0	1	1	0
ENSG00000166997	64	113	136	241	168	145	78	284	309	174	137	119
ENSG00000214309	5	4	17	28	15	15	17	26	25	23	19	9
ENSG00000214142	0	0	1	2	1	2	1	2	2	1	0	0
ENSG00000146826	75	57	115	65	48	44	214	279	251	55	41	39
ENSG00000284518	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000197093	69	71	67	341	172	157	43	168	136	181	222	97
ENSG00000213420	40	31	22	75	33	34	12	36	34	67	78	22
ENSG00000201913	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235333	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000284012	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000287631	5	1	1	4	2	1	0	3	3	12	0	1
ENSG00000160813	15	22	58	124	42	45	45	52	44	67	45	68
ENSG00000185955	3	2	2	6	6	5	57	47	57	37	5	14
ENSG00000207204	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000266019	665	249	415	172	120	152	2	0	1	75	51	38
ENSG00000286305	53	87	95	13	15	29	4	18	8	31	14	12
ENSG00000238109	17	24	34	2	0	5	2	5	3	8	0	6
ENSG00000284840	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243107	18	39	31	14	9	6	0	3	2	25	5	5
ENSG00000200769	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221520	5	5	8	4	3	2	0	0	0	5	0	2
ENSG00000230101	0	1	0	0	0	0	0	0	0	4	0	3
ENSG00000235427	2	6	1	0	1	5	0	4	3	9	4	1
ENSG00000105810	1146	2897	1192	492	326	597	221	1725	2226	618	2118	828
ENSG00000164500	0	0	0	2	0	0	0	0	0	4	2	3
ENSG00000122778	397	890	175	157	220	169	108	457	535	162	80	153
ENSG00000136235	3384	1989	4373	8093	2108	3208	1628	3945	10370	2793	2957	4085
ENSG00000004864	598	869	992	752	248	304	128	437	308	515	316	419
ENSG00000127364	68	104	64	24	46	53	2	17	9	54	13	19
ENSG00000136280	295	233	257	388	239	231	194	372	403	259	269	281
ENSG00000146757	392	449	470	1687	320	393	53	319	259	201	136	203
ENSG00000187260	44	42	30	6	44	58	73	236	260	26	52	39
ENSG00000202406	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230999	0	0	0	1	1	0	0	0	0	3	2	0
ENSG00000232922	0	0	0	0	1	1	0	0	0	6	0	0
ENSG00000006652	146	420	200	296	106	127	818	1923	1242	429	147	133
ENSG00000181016	14	23	11	11	6	3	64	145	56	14	3	7
ENSG00000182965	0	0	0	1	0	1	9	13	1	9	1	0
ENSG00000164867	47	102	50	126	99	91	135	293	310	126	129	119
ENSG00000243433	7	13	5	2	3	2	0	0	0	3	1	5
ENSG00000213199	8	22	7	10	22	11	22	60	60	19	13	20
ENSG00000164885	49	196	75	159	122	161	96	125	82	148	76	124
ENSG00000244151	2	3	2	3	3	8	9	18	7	2	2	5
ENSG00000164897	46	83	43	210	95	107	299	488	457	189	123	130
ENSG00000146926	0	1	1	4	3	7	2	0	0	10	4	9
ENSG00000278685	0	1	2	10	14	12	4	6	8	55	12	23
ENSG00000033050	73	305	84	97	93	106	183	481	623	177	96	167
ENSG00000272661	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000122557	379	341	457	915	342	360	253	774	1190	397	381	200
ENSG00000274328	7	6	9	4	5	3	0	0	0	4	1	0
ENSG00000187257	521	769	740	1468	610	716	446	1130	1315	841	380	629
ENSG00000135211	90	96	99	439	113	141	151	136	175	138	111	128
ENSG00000222432	0	0	4	0	0	0	1	0	0	3	0	0
ENSG00000232756	0	1	3	63	5	6	0	0	2	28	8	8
ENSG00000281008	0	0	0	11	3	4	0	0	0	7	3	0
ENSG00000280958	0	0	1	0	0	0	0	0	0	1	0	0
ENSG00000226230	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251276	3	0	1	1	0	1	0	0	0	2	2	0
ENSG00000226978	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000212545	0	0	0	0	0	1	0	0	0	0	0	1
ENSG00000229110	0	0	0	2	2	1	0	0	0	0	2	2
ENSG00000281120	2	0	1	0	0	2	0	0	1	1	1	0
ENSG00000286855	8	3	2	0	1	3	2	0	0	3	0	1
ENSG00000212482	0	1	0	0	0	2	0	0	0	1	0	0
ENSG00000222024	6	2	6	2	1	4	0	0	0	6	1	5
ENSG00000226285	0	0	0	2	0	0	0	0	0	5	2	1
ENSG00000006625	756	437	679	1464	316	430	290	431	422	663	320	371
ENSG00000281039	0	0	1	1	0	0	0	0	1	0	0	0
ENSG00000244480	9	4	8	19	20	17	6	8	27	32	17	11
ENSG00000264520	5	6	12	3	4	2	3	2	2	11	2	0
ENSG00000226874	9	8	11	5	4	9	1	7	4	2	6	1
ENSG00000106113	3	12	5	10	10	19	3	47	48	37	24	12
ENSG00000106105	1147	2330	1738	2337	816	825	870	2411	3317	2231	1122	1044
ENSG00000241127	73	143	130	361	90	93	35	62	71	121	99	103
ENSG00000236015	5	22	23	13	4	8	2	2	1	6	8	8
ENSG00000106540	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000287584	10	14	9	20	12	11	1	2	1	11	5	8
ENSG00000006451	648	810	1134	2891	843	1082	486	1226	1283	957	852	1241
ENSG00000252480	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270797	0	0	0	0	2	0	0	1	0	2	0	0
ENSG00000226220	1	0	0	3	4	1	1	4	2	5	6	3
ENSG00000233225	4	20	9	15	7	11	38	41	72	13	11	15
ENSG00000208014	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207656	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000004948	30	1	1	30	15	18	26	9	10	14	4	10
ENSG00000257335	44	28	17	30	18	23	40	10	31	56	38	50
ENSG00000106536	97	50	23	24	34	24	0	0	0	44	17	24
ENSG00000271321	6	17	7	4	3	5	4	7	10	2	1	3
ENSG00000232491	0	2	0	0	0	1	0	4	0	1	1	1
ENSG00000225573	3	3	5	28	10	9	3	6	1	17	7	7
ENSG00000284461	2	2	2	3	0	1	1	2	3	4	0	0
ENSG00000271064	14	34	9	5	5	3	2	7	6	9	4	3
ENSG00000212568	0	2	0	3	0	0	0	0	0	1	0	2
ENSG00000179131	1	2	0	1	1	1	0	0	0	0	1	0
ENSG00000274135	0	0	0	4	3	2	1	0	0	5	2	2
ENSG00000106560	218	76	204	222	55	103	36	106	125	160	117	95
ENSG00000213203	81	18	64	88	35	54	49	107	199	68	57	36
ENSG00000281887	0	0	0	0	0	0	0	2	1	0	0	0
ENSG00000177590	2	0	0	1	2	4	0	10	9	6	1	3
ENSG00000241134	1	0	1	0	0	0	0	2	6	0	0	0
ENSG00000002933	156	319	288	295	94	134	532	1004	1141	274	266	189
ENSG00000235945	25	26	28	6	10	10	0	0	1	21	5	9
ENSG00000252115	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222150	0	0	0	1	0	1	0	0	0	1	0	0
ENSG00000227199	3	4	7	11	5	6	16	32	35	21	5	3
ENSG00000275359	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000277583	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000214188	24	96	34	17	19	17	3	2	8	35	12	15
ENSG00000288635	0	0	0	1	0	0	0	1	1	0	0	0
ENSG00000273596	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273571	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000276100	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274606	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228368	9	24	10	3	4	8	0	0	1	12	3	1
ENSG00000213050	10	23	8	9	7	3	0	0	0	18	7	7
ENSG00000283923	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226367	34	82	52	19	29	17	1	0	2	39	9	9
ENSG00000287829	6	18	4	5	7	5	3	3	1	13	4	1
ENSG00000274344	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000275054	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227532	2	8	2	2	2	1	0	0	0	3	0	0
ENSG00000278526	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000278482	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230785	0	0	0	1	0	0	0	0	0	0	1	1
ENSG00000224042	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000230605	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201354	0	0	1	3	2	2	0	0	0	8	1	1
ENSG00000240173	0	0	0	0	1	1	0	0	0	1	1	0
ENSG00000133597	184	155	219	781	329	268	349	655	496	297	193	329
ENSG00000090266	291	589	335	947	443	474	335	534	343	500	521	744
ENSG00000271932	0	5	1	2	0	0	0	0	0	1	0	1
ENSG00000271611	0	0	0	0	0	1	0	0	0	1	0	0
ENSG00000090263	199	438	226	719	295	389	295	502	365	381	229	444
ENSG00000105865	39	91	35	62	43	41	31	53	35	68	22	25
ENSG00000270992	1	0	0	0	1	1	0	0	0	5	0	1
ENSG00000158516	0	0	0	3	2	4	1	0	1	21	6	10
ENSG00000128510	13	219	77	22	12	23	86	97	51	155	186	161
ENSG00000259920	0	0	1	8	4	6	0	0	4	18	1	3
ENSG00000272701	8	1	10	18	7	6	9	2	5	30	3	10
ENSG00000106484	482	183	320	796	214	234	533	1005	839	710	61	43
ENSG00000277269	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000278055	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274500	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270823	16	7	8	5	7	6	1	1	0	11	0	2
ENSG00000199043	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270953	12	11	4	9	6	6	3	9	7	4	2	5
ENSG00000276213	0	0	0	1	0	0	0	0	0	1	0	0
ENSG00000178234	395	677	401	621	529	661	410	844	927	654	377	479
ENSG00000213188	7	7	2	6	6	6	0	3	0	8	3	3
ENSG00000270405	5	7	6	1	1	0	0	0	0	0	4	3
ENSG00000204894	8	13	4	0	2	1	5	15	0	2	2	2
ENSG00000241007	44	80	27	31	13	17	8	13	22	18	14	14
ENSG00000253088	4	11	5	3	4	2	0	0	0	9	0	1
ENSG00000020219	1	0	0	6	0	5	0	0	1	14	3	5
ENSG00000231139	0	0	0	0	0	2	0	0	0	3	0	2
ENSG00000225416	0	0	0	0	1	0	0	0	0	1	0	0
ENSG00000160917	156	223	345	321	150	181	191	533	523	384	187	240
ENSG00000228335	8	11	3	26	16	11	13	21	27	9	10	11
ENSG00000241468	330	380	641	1575	667	672	299	391	328	913	934	688
ENSG00000198556	152	372	181	153	113	150	71	144	146	215	85	111
ENSG00000160908	249	288	270	363	184	255	409	751	1047	314	200	265
ENSG00000221909	69	129	117	238	115	123	32	52	77	136	108	106
ENSG00000197343	680	416	1223	1170	653	787	524	1837	1873	712	509	468
ENSG00000272647	0	0	0	0	0	2	1	2	3	0	1	1
ENSG00000244219	2	1	1	2	12	11	12	9	15	15	5	5
ENSG00000197037	246	289	412	378	242	240	121	243	403	255	213	205
ENSG00000224448	8	11	11	4	8	6	1	0	1	9	3	1
ENSG00000282277	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000160870	6	7	8	8	5	11	2	0	0	9	2	4
ENSG00000261511	0	0	0	1	1	0	0	0	0	1	0	0
ENSG00000260445	0	1	1	0	0	0	0	0	0	0	0	0
ENSG00000260524	0	0	1	0	0	0	0	0	0	1	0	0
ENSG00000176402	5	9	16	48	36	61	66	79	97	15	16	36
ENSG00000280144	0	0	0	1	0	0	0	0	0	1	0	2
ENSG00000174469	1929	8	866	184	1300	372	5	10	9	61	13	60
ENSG00000274127	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000274118	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000236795	0	0	0	4	3	7	0	0	0	8	3	2
ENSG00000226857	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232391	0	0	0	0	1	0	0	0	0	0	0	3
ENSG00000221442	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000230190	0	0	0	0	2	3	0	0	0	1	0	5
ENSG00000270634	0	0	0	1	0	0	0	0	0	0	0	3
ENSG00000207318	0	0	0	1	0	0	0	0	0	1	0	0
ENSG00000251936	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000242266	0	0	0	0	0	1	0	0	0	4	0	2
ENSG00000199370	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000243374	0	0	0	1	1	2	0	0	0	2	0	4
ENSG00000274133	0	0	0	1	0	0	0	0	0	2	0	0
ENSG00000218586	1	2	9	4	2	4	1	4	2	7	8	2
ENSG00000237210	0	0	0	1	0	3	0	5	0	10	1	2
ENSG00000230564	0	0	0	0	0	1	0	0	0	1	0	0
ENSG00000230936	0	0	0	0	1	0	0	0	0	0	1	1
ENSG00000230882	8	0	10	6	16	12	262	158	314	3	2	4
ENSG00000251798	1	0	0	0	0	0	1	2	2	0	0	0
ENSG00000224273	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000213549	0	0	0	0	0	1	0	0	0	1	1	0
ENSG00000177679	7	3	15	27	38	62	33	82	91	87	32	24
ENSG00000170027	1591	2334	2385	3970	1741	1869	6470	12170	21500	3860	2027	2767
ENSG00000213548	0	0	0	0	0	0	0	0	0	1	1	0
ENSG00000146700	5	13	9	22	8	13	5	13	10	71	21	22
ENSG00000188372	25	27	10	60	34	13	155	160	75	118	29	45
ENSG00000233980	2	1	1	0	0	0	0	0	0	2	1	2
ENSG00000214960	58	76	77	87	63	60	21	71	108	48	57	71
ENSG00000224683	2	5	3	1	1	1	0	0	2	2	2	4
ENSG00000171243	7	105	1	145	10	23	95	225	175	58	108	161
ENSG00000205858	0	1	0	2	3	2	0	0	0	3	1	3
ENSG00000224280	0	1	1	10	5	5	0	1	1	15	2	9
ENSG00000272361	1	0	2	2	0	1	3	0	1	3	0	1
ENSG00000234432	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230733	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207973	1	0	2	2	1	2	0	1	3	2	4	0
ENSG00000075624	18697	17765	16678	30631	12442	11670	46890	101005	150137	22702	19226	16772
ENSG00000272719	0	0	1	0	2	2	0	0	1	1	2	0
ENSG00000228974	0	1	0	3	1	0	0	0	0	2	1	0
ENSG00000075618	295	1313	208	961	286	295	944	2283	3227	359	1488	1014
ENSG00000237738	3	2	2	3	8	4	0	1	1	5	0	2
ENSG00000283419	1	1	1	0	2	2	0	0	0	1	0	0
ENSG00000082014	59	70	58	87	96	111	362	532	360	301	254	209
ENSG00000135164	1436	2198	1673	1294	955	1048	453	1397	1405	1212	677	763
ENSG00000196652	205	306	368	481	200	244	179	217	432	273	173	177
ENSG00000166448	8	3	6	12	37	48	68	415	759	66	22	36
ENSG00000002726	6	8	9	11	10	20	1	8	12	52	12	22
ENSG00000011275	707	814	888	1545	658	616	286	1128	1280	665	475	355
ENSG00000106443	1075	2043	1213	2006	849	786	535	1238	1683	820	490	379
ENSG00000106477	107	627	130	309	176	193	113	136	212	391	152	250
ENSG00000229626	0	0	0	1	4	1	0	0	0	6	3	0
ENSG00000238297	2	58	4	1	1	0	0	0	0	2	2	2
ENSG00000091136	2123	13560	1372	1904	1923	2132	1732	8843	10156	3400	1993	1153
ENSG00000127399	29	103	46	61	43	49	40	90	40	69	43	51
ENSG00000106538	138	45	148	1181	276	245	470	587	607	133	449	304
ENSG00000227073	5	16	6	6	3	4	0	1	0	7	2	2
ENSG00000155561	1330	6881	1856	3321	1135	1367	697	1873	2241	3126	1391	2818
ENSG00000271414	1	2	1	2	0	2	0	0	0	11	5	1
ENSG00000223718	0	2	0	0	2	0	1	0	0	8	0	1
ENSG00000238906	0	0	1	1	0	0	0	0	1	0	0	1
ENSG00000136193	365	299	1224	6868	1768	1301	418	700	1077	1194	1107	741
ENSG00000106080	159	289	316	958	224	273	233	902	1069	379	415	471
ENSG00000106624	1688	324	1428	3311	4941	5347	2494	8195	12712	1309	3323	987
ENSG00000284412	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252848	0	0	0	1	1	1	1	0	0	1	0	1
ENSG00000106631	5	0	1	6	18	22	3	6	3	8	14	7
ENSG00000176428	12	20	25	81	37	36	25	51	48	23	33	25
ENSG00000176410	86	81	77	192	98	117	87	146	149	115	121	101
ENSG00000106089	22	50	42	117	41	48	146	526	423	75	56	53
ENSG00000265724	1	0	0	2	0	1	0	0	0	0	0	1
ENSG00000241709	0	0	3	0	0	1	0	1	3	3	0	1
ENSG00000165215	268	134	87	448	377	300	980	3333	2030	123	156	172
ENSG00000165171	3	16	4	28	21	25	24	44	40	36	10	14
ENSG00000175877	0	0	1	14	4	3	0	1	0	25	5	10
ENSG00000272915	0	0	1	0	0	0	0	0	0	4	0	2
ENSG00000106344	396	1780	403	1097	534	638	269	679	870	1418	593	1025
ENSG00000242261	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238750	0	0	0	0	0	0	0	0	0	1	2	0
ENSG00000238590	0	0	0	0	0	1	0	0	0	1	0	0
ENSG00000273184	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000135245	111	402	126	460	201	235	341	4067	3654	377	185	593
ENSG00000272601	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165055	149	441	96	667	357	515	196	510	594	424	211	391
ENSG00000276988	3	5	0	7	4	3	1	3	1	6	3	5
ENSG00000213280	6	25	5	38	26	37	254	506	361	54	37	69
ENSG00000221510	2	7	1	0	1	3	1	0	0	2	0	0
ENSG00000239480	1	2	3	6	4	11	3	2	1	21	5	5
ENSG00000160993	20	49	17	93	34	42	15	58	43	57	46	28
ENSG00000161036	71	108	68	222	109	113	135	335	301	131	154	124
ENSG00000284176	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000284596	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270249	0	0	0	0	0	0	0	2	0	0	0	0
ENSG00000205236	0	0	0	0	0	0	1	0	5	0	0	0
ENSG00000267368	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000267645	0	0	0	0	1	0	0	1	4	1	0	0
ENSG00000213385	5	5	5	1	2	3	1	7	10	4	1	3
ENSG00000225244	0	0	0	4	4	8	0	0	0	5	6	2
ENSG00000264426	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000189166	2	2	0	0	1	7	2	0	5	4	5	2
